id,is_iceberg
97e123d2,0.48200342
7d078228,0.98758185
6b43e60f,0.9998765
e07665a4,0.29640996
4da0c147,0.99958235
1d2474a1,0.67569476
f39a3050,0.14771298
aaeb3f89,0.16172397
daa3d1e9,0.89051586
23cad3ed,0.9786565
dc8fd92d,0.53853714
994a2787,0.28957334
5009ce8c,0.9558197
95ba90c7,2.7929864e-05
bb176f20,0.19673413
57ccd603,0.7430121
c3767f5b,0.9836563
076492b4,0.002876997
68864007,0.7378773
fb124dd7,0.9956607
c59fbfc0,1.30021576e-17
ddce9f51,0.68077636
c459dbf6,0.7597387
1a39b44e,0.8661525
a31f8519,4.2794403e-13
29ff4d55,0.009997189
c0a87a44,0.8097036
aa07ea34,6.6778043e-06
ed7b77f3,0.94480956
ccb10918,1.0
aba1f2cc,0.017867833
0c4b7ce6,0.20328522
26a29fae,6.119931e-10
6a1a9b91,0.480582
fda0d9b3,4.3496048e-06
2f7da2f9,0.6722242
948317c5,0.30694523
df315de0,0.28913593
51762e5e,0.9999974
9be1f9d4,0.88990915
b20f16ca,0.538535
24f677ab,0.8995882
19d36f67,8.722321e-16
db098e36,0.98268646
3ab323b5,0.28203374
db204654,0.97503173
f0b7c362,0.9444726
9c36083a,0.8298945
00247e48,0.98773783
99064331,0.0008673668
fb023b97,0.82998765
834a13a2,0.0007484555
b4fb7c3b,0.99984825
cccc91e5,0.0035544038
e777f5c4,1.6094659e-06
8a367850,7.583118e-08
01aee49b,0.98483694
09a3f3cb,0.99811745
b7837a99,0.7507998
0e5c18fe,0.0003232658
433d92a6,0.019862026
d8c1c90e,0.10935259
5cf350ea,0.84145176
9e6adfeb,0.16455275
398c373b,0.9995967
8e1cb96b,0.5505173
c0ab7de5,0.9943994
b7519f43,0.6829138
54d7929f,1.9722e-15
222a4407,0.48856726
4cd8d439,0.7776289
ac31d9e4,0.35536188
0c51475f,1.0
926b4b5d,0.975171
3072aeb4,0.9782518
5508aabc,0.010434896
7ff080c1,0.7631774
c8137158,0.00018906593
73f4c54a,0.99999845
0ab19c8d,0.89508474
57c090c7,0.5880658
b3f4d7c8,0.99981093
d4a81cf9,0.9705874
497c4ff8,0.17924201
8949311b,0.92300045
d4f17d1d,0.039372474
cbd015d6,1.1088983e-11
4ff7d773,0.66874814
5950d2f6,0.11787537
f0b4c564,0.05964765
4727e088,0.7884229
2c9b195c,0.7170223
04c441b0,0.71415323
9f1e2246,0.55976003
3bf56119,0.48316282
385033f6,0.6045771
1e14e9eb,0.19220567
4ec14d05,0.50611377
d16ffa50,0.85524297
6f2147d7,0.0095024705
13540275,0.9998038
280aaa6c,0.9995254
63d6fcf6,0.4425335
e1130afc,0.57771647
8915b349,0.7944516
02cb6179,0.9832003
816084ef,0.9934521
e83e27ef,0.5377367
9928b6cb,0.3752295
398c44d5,0.637916
4e9944c8,0.77622736
ade738c7,0.0039693415
df106f1f,0.48415014
707c42f2,8.9274554e-10
c7d6c968,0.8626739
2f62a2d3,1.1698544e-06
58a62136,0.13190386
8e16308d,1.9620468e-06
10d97d10,0.5272573
862a2dd5,0.75264627
45d7cd09,0.5328072
daef67d6,0.89682615
40b9f916,0.010617971
c17dc729,0.85682786
d008e04f,0.9269911
a5a6fe15,0.93272495
e9ce7834,3.6358455e-12
518a5aeb,0.89699733
fd6e49ab,0.18022484
35ef2d54,0.97355413
be1f3e73,0.9759238
013825b7,0.48831114
c48b752b,0.99983066
a0f39ace,0.99999756
800aff52,0.570754
e0eb259a,0.6469679
404bdcc5,0.8959393
9be770cc,0.50474006
e002bdfa,0.22152185
511f8764,0.8442991
d41e40d8,0.7497339
ff846aa6,0.70156527
c261a419,0.041095763
c3358fec,0.99967456
62972972,0.9048574
3f15e6a3,0.0011118352
f239dd72,0.33476746
e9d815ef,0.5866742
568085b5,0.00024324656
80708782,0.8274467
a578b01b,0.9198108
04b81012,0.07109183
3fbd3a3e,0.9812131
536bc047,0.99587464
6905e82d,0.8679073
352b0ab0,0.91808236
205506f4,1.0
b4075da1,1.4639438e-15
0132c59d,0.7001455
5c471255,0.94488645
b9ee0383,0.93926764
aee38fe1,1.0
93eda776,2.3967403e-05
d65ee363,0.99813765
7e6785d9,0.11651632
c006cf82,0.9997114
197f9050,0.874085
efce51fc,0.023769438
d8dd1b33,0.999905
ca5bae71,0.005341798
66eba58c,0.84423566
e080fee1,0.09699884
9626a2b5,0.88837445
c0298b7d,0.9112706
80f17a8d,7.498136e-05
fefe71e5,0.9999269
92a45990,0.5188772
8e922071,0.74751925
d5952199,0.005569637
3c56cf59,0.8574745
5b677f30,0.99895024
70986e85,0.7083391
ee110bda,0.68415046
e7b4d317,0.7360257
f59f29f5,0.012381166
3d1e179e,0.2034083
4e9c76d9,0.5766979
5b5d407e,9.1148606e-14
bb4d8184,0.70298064
5f5ad493,0.8393695
a304ae2e,1.3522036e-10
ac337f79,0.9420098
e00e495a,0.6310492
71477bcf,0.7911959
22ed2916,0.2407367
05fdb1ce,2.857661e-14
4c5e56dd,0.99923646
fab2df1f,1.2074007e-13
afe6a1d1,0.9723151
fa03ba13,0.84737396
663dd2bf,0.5247519
5d3aa488,0.098146826
11d63814,0.99999964
11ac5623,0.9711009
dd28b028,0.02770865
bf244975,0.73933274
6a2fe659,0.00020250678
bd689e7a,0.9036739
a7b21484,0.99605465
06626706,1.0
2fcb2613,0.7860912
1ee7f506,0.99892974
c462096f,0.69725275
59b91711,0.94863653
148ad313,0.092918724
a04c148d,0.8432174
142d14f3,0.9995936
0dccef06,0.9549017
bf9dea3e,0.9998697
121ec728,1.0
25ea1800,0.2512917
024bed49,0.98805666
771a9bc9,0.5744919
8b2562e0,0.77852964
fefe0db6,5.8878137e-05
a6cc8fa1,0.7780366
fe33ce5b,0.24391529
c11a6fd5,0.92206717
69152132,0.63817954
dd54beb5,0.98809516
46d8944e,1.6489967e-09
f278cc6a,0.93910646
9cba91e4,0.1281591
37e80ad8,0.0016689003
6247d06a,0.910781
0bb564ea,0.95230544
f8802638,0.4918433
cb77c1d4,0.9018097
edcad79c,0.61032057
ade84952,0.999886
e9a4a8f7,0.016956508
8c3c9c0b,1.780948e-09
c105af7a,0.9563223
64a96816,0.30337667
d435722b,0.0168536
f8c2c17d,0.07639176
30b0c5a1,0.82187635
a241eee2,0.9992924
577af3a1,0.7368391
b1e49a9f,0.6805426
49eff60f,0.9046668
171ffc36,0.8102715
2dbb2931,0.66097814
851f9ad8,4.1272524e-06
ef787241,0.008953154
3ed46d9b,0.42203975
61a96458,0.82160354
a0eb8b65,0.6107874
8058e7e7,0.99733835
5d0969c3,0.9880533
06dc5d13,0.9924384
614d8fdf,0.014116973
068ace8d,0.99175334
55bd7491,0.9700862
59db8d78,0.98592675
ee9ba395,0.58272105
3833c332,1.3288793e-06
f9c56480,0.663382
35041821,6.310043e-05
67426d52,0.17733824
f2eba496,1.7093387e-14
cfc6b272,0.75086564
be6e6157,0.013975948
060762c6,0.9979341
28e5c819,0.6310871
165b73a3,0.6791799
1a16ebf2,0.98745304
c76353ea,0.55985767
c56aab52,0.604783
19ba105e,0.9928441
4ccf1d67,0.6499496
d3f00ca5,0.028561682
dc366696,0.97660905
11ddfec4,0.7160909
71036847,1.4783197e-25
9108a260,0.8917774
812d2c7d,0.99946856
601d54b4,0.99957514
2a21ddce,0.67575455
e03f632f,3.1577574e-08
27c1c4f4,7.2696985e-06
9929fc67,0.37908748
cc5b496e,0.018090397
9ec5c0b5,0.12153751
5fa292a8,0.7029926
d0e35d53,0.61067176
cfc89ddf,0.66303974
fd3916f4,0.99890286
019ab715,3.381212e-24
d0a7830b,0.8531713
2e1acd63,0.90433586
c5810152,0.89347386
8dae1e77,0.48353446
afe44c59,0.7627556
ac640b5a,0.4397104
5c47f5bc,0.0064757764
2e5e1053,0.0016159713
e30d5450,0.8402705
0de92cf0,0.36500704
e97daf2c,0.9997349
5bcc2bf5,0.0
d347d81e,0.0009754896
2799f5cd,0.9979074
ce4b96f7,3.2997589e-06
a6365299,0.50910634
6eb86fb2,2.0561769e-05
d1384eb4,0.9994773
66c3ab6a,0.9233018
9be981c9,0.9973208
e5fc3dd4,0.8066388
fd3f01fc,0.9931872
5fbb0aa0,0.9968947
6968f510,0.0050062537
7509aad8,0.99924487
9cf9c8ce,0.85683894
157c589d,0.50830346
fcc51d2f,0.2565004
6852ee69,0.74889493
8a388b27,0.9674034
e3b1fdd6,0.7827498
1d644f91,0.673107
893a7d79,0.9896537
9ef2d53f,0.5991655
eaea1243,0.9932903
2d210670,1.1132169e-06
b04329c3,0.8798088
1d88e97d,0.99750805
e5c8ae65,0.9617984
841810cd,0.52415586
187a1e4b,0.6717824
24f8bc83,0.95382625
071678c5,0.8537525
3121517d,0.73255134
62db6263,3.3887385e-10
4b6fe0a5,0.9995029
016588cd,0.87218666
e47db8cd,0.05142194
6009575c,0.6963684
59d093d3,0.6747554
b3edce17,0.9957818
77cb2808,0.21489367
b318189f,0.53273296
eb804bc3,0.9224933
27af98c1,0.70870095
75bbd171,0.42943114
26a7450a,0.7104007
9f96c645,9.006611e-17
f295285a,0.8644614
1861ae59,0.24330527
320e2661,0.00041309
48b64c84,0.005080074
596115ad,0.69757384
24c5d2ad,0.54886127
513481e4,0.7491051
679ca3d6,0.7123438
550511fc,0.77453643
33ad621e,0.7327966
a7cd4c8b,0.46404645
942ce002,0.7444871
4a33d600,0.28241572
52512da4,0.61867297
199d9dd5,1.9607175e-07
910c7a11,0.6521256
2dc4b47e,0.06260219
067c0baa,0.9333328
66ec0485,0.78997916
93e203f1,0.9997778
1eae71e0,0.88073766
9a320603,6.440052e-09
97c75edc,0.7982471
e3a3993c,0.7390089
03647606,0.99991876
b5758e75,0.5951143
cb341897,0.6337099
80a1d2ad,0.99852186
f2afc45e,0.045399338
e2e037d3,0.9940389
d8513bb1,0.9970404
2bb05740,0.9849694
568eee1e,0.92805654
48073219,0.21375352
52770a14,0.66568273
bb78aa77,0.8775351
d2041d74,0.7470907
0c650b7b,0.30117714
3ed634b4,0.9027983
4e7ef4d3,1.7847387e-06
dc676914,1.23452355e-05
9ef182ba,0.32079202
19456254,0.31147593
45c7e999,0.48930052
1e5f187e,0.64424497
8372c5dc,0.7567103
0a113574,0.9928882
22ac144f,0.97388935
82a0baaa,0.55753094
fb9c0a38,0.9987587
586d1724,0.121059954
42491e8b,0.9395002
32d8d667,0.3777776
2d658824,0.85196245
79e58200,0.88955
50e426df,0.16787162
71d908c0,0.004046589
1f275072,1.8026535e-12
a1bb2901,0.00053602457
6c99ed0b,0.8131111
d8216f4c,0.91120636
ebb34ef7,1.3867997e-13
0a71e0d1,0.038796663
3bebe07a,0.98441434
0de67b1a,0.2803477
7409fd1a,0.42438984
1e27c8fd,2.6801731e-12
65cfde78,0.04461524
ab7841b4,0.36962643
f5064f4e,0.08477792
57457484,0.9973485
5492eb34,0.000536561
78dfcd52,0.0046302974
7dcfa04d,0.5890976
0f7ccad8,0.8013703
730b2296,0.9880189
c1f05b03,0.94405806
265ced3a,0.41447222
92f976d4,0.90127194
2ac16805,1.0
b2de0386,0.7403989
898f0d27,0.9542229
b6d290df,0.8567242
64bc67c4,0.98457557
e54ee68e,0.9999912
5f14e447,0.00052434206
9c736f77,0.68746245
328fd096,0.9146547
e8e9dfc3,0.940118
a3a85eeb,0.636896
d4b96d3f,0.9741182
bb255043,0.54267406
8696136a,0.54121125
be23ea08,0.71993345
777d00a2,0.8942146
bc8d3476,0.06439465
f6f8857d,0.9446118
c57f13ef,0.8279489
7aa6b7a3,0.18196946
512c569c,0.8032602
48b1c243,0.008782357
75ff94ee,0.012858748
c60f051c,1.0
032b1bda,0.027720422
77531032,0.32969165
06210232,0.026178539
d7418c1f,0.8578054
e2e957ba,0.42457795
566b0a76,0.53218937
7c6691b5,0.100396454
990a0ecd,0.99999714
16914cc9,0.09319046
e78a6709,0.9682234
98aa34a8,0.9999494
1908cc60,0.2704386
81946709,0.9993799
2fd07377,0.5983565
d5c0e0d7,0.44246295
58ec0c92,0.4981471
3aeb362f,0.6730633
147d59ab,0.24827868
e0829262,0.9858052
8b86d83e,0.96326697
9a350af0,0.5343188
aba1b542,0.002789557
b0112ad5,2.3769338e-13
4ea094c0,0.99965525
74964450,0.77827966
e4a06bc9,0.9998261
245ef22c,0.9137682
828460e1,0.71358156
fcbdad05,0.9946518
50ff69e1,0.9464059
28cf2057,0.0049196184
8ede8c69,0.997069
323458ef,0.53649265
3c002c59,0.010417014
24e5b88f,0.9822312
a09d9139,0.99396
d0b1be68,0.52064437
bcd22f87,2.123879e-08
f90b1c41,0.9953407
f14f533a,0.0012831688
acfaa4ff,1.0
78e7617b,0.96294725
febe6575,1.9598762e-24
5cd96fb8,0.7993408
88027f9c,0.86864996
388dd3bb,0.18126202
8e6cf4d3,0.8798462
0b2daf85,2.8646592e-09
63f51c56,3.7362526e-05
5b6305ad,0.51688904
241c50cb,2.42551e-11
495a6ed2,0.018086433
b04bf998,0.9990138
c55e7096,0.12711048
2c9d1b48,1.1533367e-13
e20a003b,0.6489507
33725817,0.9978026
fe05fc09,0.52408403
b9022c8f,0.9774498
b5abb620,1.4879144e-07
e62b3eb0,0.024300665
95812205,0.5630261
209f8e41,2.3382312e-32
9bb3cd44,0.8691901
86bf6810,0.79809564
919cb6af,0.77793145
8cabc104,0.79429656
ca5fec7b,0.9999384
01e7f145,0.45007294
d2826f8e,0.4427731
e584f028,0.15387386
4bdcb525,0.6575277
6b2bc3e9,0.8335271
7a523e74,0.00045511127
1c3a420c,0.58579475
8b383772,0.18027651
c420c42d,0.9987707
f0326766,0.6614543
d67ae313,0.0010058582
7a00e52a,0.905541
fd60ce30,0.99379325
d0de0afb,0.99900997
5dab3243,0.99672914
e82b326f,0.9630952
96ca682f,0.9999703
e7ba2cd2,0.024003804
47f2fbed,0.057683855
faac6b8d,0.9982492
2eb785f3,0.19249424
95f440be,0.9999713
e735e243,0.4959898
bd83f233,0.76632524
e2315156,0.573312
07945467,2.1437725e-27
256daf6a,0.382388
70801a8b,1.0
518578cb,0.51429105
5e630a80,0.7175053
b2df2187,0.8186988
ff32d7dd,0.8125428
5144d458,0.99998987
f9f973c1,0.20234975
ac65b2c5,0.9952737
e5cece41,0.011719853
cc9ca990,0.99433357
2b771726,0.8284713
fcea895a,0.99900186
fd477a03,0.67049706
4aa26de8,4.859953e-06
9a842704,0.9506266
b1bb19c4,1.5703215e-08
fc46a862,1.0931189e-30
e43d659f,0.4179962
f344be4c,1.5415093e-06
31671342,0.75139916
4d67ed4e,0.28451645
1dd1c8e2,0.71515906
ab08e37e,0.7637452
c2924cd3,3.1201292e-08
fde48cdb,5.702998e-14
3c7c170d,0.7461753
ebeedf33,0.27012852
6235d8b4,0.9903422
73a8162b,0.17322874
b37e2349,0.9504466
0dbc58b1,0.029131293
14741b3d,0.9995567
fe1f82c2,0.9821258
9a75c053,0.7893119
581d8a32,6.783362e-05
eedeabd8,0.8593503
2208fecd,9.576706e-13
b68c71e6,0.2593998
dea2cdb7,0.97522795
ff3401e1,8.529269e-14
5ccfa32c,0.94401014
15370256,0.9852281
d81a82c6,0.7214848
c78671c6,0.9031862
7fbf3fc8,0.79048187
de8159e7,0.2578376
efcca249,1.0
c3cdfd7c,0.15894315
1fbae11c,0.8692585
a78197b9,0.9952631
9510487f,0.9999938
11f770cd,0.6456545
d2401c84,9.804417e-06
781d4a78,0.87214065
236f4be5,0.9998244
df56ab4b,0.9879943
ea825acf,0.9961804
cf992e29,1.15387096e-10
66750962,0.109024286
fa423857,0.76117873
d6889deb,0.9714674
e62ff090,3.593054e-05
47acfd80,0.0076814294
b9f5efc5,0.99999446
1a2a1f7f,3.564328e-18
e8067065,0.88117635
db61755b,0.73365027
c97e4c01,0.8633803
02538d0d,0.9421431
9930fe8b,0.9861284
1e053314,0.9980477
247e0650,6.9715334e-08
a4eb05bf,1.0
66ea133d,0.14526564
3220362c,0.67629194
67162075,1.4974137e-16
5af75025,0.99976283
5dd87bb9,0.85733044
010dc181,0.67966396
40dbd0a9,0.65429956
0c10fd9e,0.7535708
39c38975,0.0005057454
20f60e12,0.7743562
4fb6e67f,1.0
d7d3e9fa,0.94148666
787d0e9a,3.4189325e-11
7d92a013,1.9933178e-07
65f79253,0.97214615
a20dfd11,0.0064117312
c04f50a0,0.83220005
a007e147,0.98917425
80e35877,0.9012624
e3631e6a,0.9941439
684fd7ec,0.25258607
9dbdb2b8,0.47299835
1768e4bb,0.5662278
d84884d6,0.8406204
838a14ae,0.7502336
6e007f95,0.5521935
6e0c3725,0.70981205
d4c5252a,0.0007376373
209cba64,0.991827
1df44a05,0.7200785
d925c0cc,0.7588897
85981d62,7.8818785e-10
18b93e7f,0.0066610575
4936bb64,0.76342064
d57686b7,0.019396096
0d6d23b5,0.98906374
3859bfa4,0.9406878
2cfddca9,0.76749396
32eebbf8,0.79786706
79c40371,0.42947632
f7f432f6,2.4365205e-05
d50e3a56,0.016302496
b63bbdee,0.5106947
de327375,0.696738
43a0d395,0.2777254
db465006,0.70735955
44809656,0.80991817
3c72f288,0.9998933
3f449132,0.99997103
ec5d4a58,0.9686885
49d62856,0.8519105
b80fb15c,0.47488028
368e304e,0.7537971
f19bdd74,0.0067431927
b55e823c,0.99999845
89dd11b9,0.04462108
4286352d,0.00022527575
4b10a9dc,0.0007747412
3bdbb13c,0.33128604
7e9f355f,0.9999995
f420301b,0.2169829
4e3c03ff,0.056757748
3227e0ba,0.5960137
d12d7771,0.9964098
6616970c,0.8694861
186ea788,0.6565923
42867a33,0.99823093
7ed03e02,0.7092518
f24ce309,2.3994926e-06
18d7021a,0.0038418174
9a18807f,0.0730333
a94b079b,0.5659691
255c4f02,0.00015944242
93ba10ba,0.9965232
95567789,0.535669
bb09a45b,4.0554466e-11
a972a7db,0.93230605
2bd5da67,0.99970233
7a43c51d,0.75503683
29adcf10,1.1325147e-05
6742855f,1.1923248e-06
d20e49b2,0.64014757
9f81771e,0.051354438
de27fefb,0.36657053
d18f6f0e,0.9718541
69973737,1.0
76509472,0.68953454
57157f35,0.0011845529
72f5cc06,0.9947081
19982389,0.6249669
4ed21d3b,0.9965229
5a0ca890,0.14847884
65ea29c4,1.0
b4f11fb6,0.99088204
8836e0c8,0.8230694
30456db6,0.9833938
19174e69,0.8824139
8baa045a,0.98774254
bfc86919,1.0
2f93bac6,0.9866116
c44960f2,0.9979969
b660e80e,0.017867625
76411374,0.57238233
839bbcfe,0.78842896
bc8c483e,3.4619518e-06
d9577013,0.99999857
b47fc3d2,0.66961807
a57ef2a1,0.8502579
d6908d52,0.45464662
99814ee7,0.7271041
0b6c4509,0.80414563
095f1797,0.1555708
7dd828c0,0.6068011
764b4e82,2.2442183e-30
91ef8a0c,0.29925242
a91ee052,0.99540275
a01318ab,0.90891355
325ad084,0.98506176
2ceb258a,0.7056376
a969eea6,0.9997642
1a538ed3,0.07373977
65e14f46,0.7051574
77c165c3,7.8930786e-12
14c60c1d,0.99999905
630360e8,0.9998963
8d7026fa,0.70833147
13964a63,0.51801205
d0155b0f,0.99506307
46afff48,0.8397901
4868f534,0.85584515
26743a5c,0.7061886
ad50aaf3,0.004019141
89cc4fce,0.0020409822
715785e6,0.9374647
3d28a858,0.8745482
ba36851a,0.71947575
51ecc6ab,0.016822845
b1ec4727,0.87527895
040c5d78,0.00017404556
a8a77c55,0.487696
32f51fe6,0.036056757
8ef7a06b,6.71418e-09
838fafac,0.00019225478
7d0b89b1,0.66981316
7d9636c4,0.50257
8d37529b,0.99999905
5fd612ad,0.99992204
323ca98d,0.5810148
842d7d88,0.9996124
c7529197,0.7505712
3235b7ca,0.71651196
2436a25b,0.6867143
e6d8d670,0.10466334
1c5a5a1f,0.8663769
1c1d6c80,0.99312675
9579aa49,0.34704268
aeb95ac9,0.9154556
db172beb,2.3430168e-06
ae2a516d,1.9436788e-09
63e579b1,0.42365682
a49b42ff,0.37427324
99fb914f,0.9989647
d86b48d1,0.001993835
6bca064a,0.9954623
d3bc5515,0.9978622
ded30e1d,0.34809682
d88e4b44,0.45258504
6f688a3c,0.29082072
a98dcb63,0.5048212
6d9d1eca,0.6947212
51924408,0.0057750046
a8f910bb,0.9981874
7f12814f,0.83233494
cdcdc401,0.0631915
5dea100e,0.9285146
04738deb,2.1372632e-06
e4064b10,0.05095011
c84df9ea,0.951321
ba8130e2,1.0290594e-10
7535f0cd,0.124002635
c915f66c,0.5740361
f0c360e7,7.301026e-10
fed2396a,0.9334716
5d58a277,0.9984477
21279402,0.9991075
873d8adc,0.9653896
2fb68d77,0.68979645
8fb1a67b,0.94030786
fe8c6150,0.0002706945
c00db5d4,0.78881013
2e3a38d3,0.9064225
38464042,0.9832307
58d4e224,0.006794721
a7bfbc2a,0.042599678
9cdcf947,0.99562955
6c610fd4,0.85369164
50fd58f2,0.9380841
b093a813,0.69360346
28f4e51e,0.0006841123
2d01ecdc,0.9861145
290992c4,0.9998951
e0f83a9b,0.99954766
7cdbe05e,0.9901517
2a33464b,0.82375675
84521f2c,0.994982
a1d7e535,3.3892012e-19
f77a2b74,2.9660876e-08
f2c5216a,0.996997
b516302a,0.66676694
564266ec,0.7304708
56d23ee0,0.59424233
8c9971b5,1.0
fe75e357,0.83386666
cfab3237,1.5526708e-06
f7258c56,0.26256758
e79cb5cf,0.4027501
efbb58a0,0.7266496
ff8d6575,0.6607655
cf6d0221,0.9888741
b057a3cf,0.9661839
d7aa3d66,0.99994457
db1b3f2d,0.61987114
9cfd7cd3,0.88756895
0dc59065,0.9999575
f2742949,0.9586088
cfa8905d,0.05689463
6bc7bb68,0.97793305
df228195,0.59383726
92b3fd07,0.62178886
99181903,0.81495726
17b47421,0.9565036
54c58af0,0.9561944
c533141a,6.4412067e-09
3a89f639,3.988946e-09
2b9438cd,0.9954269
de0fc4ea,0.7062377
d0b4812d,0.740996
5ab3daa8,0.00017994642
3a205fb9,0.9997574
81d06d13,0.37781674
5b155890,0.1341758
b7332f47,0.7870685
13a49895,0.99575335
a9dcaf7e,0.0010186136
daccb199,0.7465163
0a31aaec,0.7613723
effc32ab,0.92617893
b9b1d1ae,0.9331745
837567b0,0.8708892
76364052,0.9999157
614324a1,0.7990248
3b20239f,0.9171922
49054d2e,6.751496e-06
59eea5d5,0.42613438
eaa8408c,0.7331377
3b3369f8,0.75379795
06f7cf48,2.5589866e-06
99cae923,5.235696e-05
c2b732c8,0.6467755
5652b0eb,0.9999571
033f2509,0.98649704
d32b7520,0.6905956
86bfefc7,0.3747116
3279d1d5,0.65260655
22221e9d,0.6972732
9bdc1896,0.69932735
49fa8e72,0.7035716
d911954a,0.06841427
16fcc6f5,0.4943596
b5e8f248,0.8570422
10f410ba,0.99871933
fb702ee7,0.9892614
a162448e,0.9530746
2e757023,0.74635375
877bcc05,0.9944595
0dfcd873,0.9834709
c4e06675,0.21392682
a1c03878,0.34518474
d187d757,0.5224196
967875e8,0.87396896
7fe478cb,0.7894006
d43aa540,0.15601924
964acdef,0.63512564
d7ecc1b7,0.840798
a5b32893,0.80932903
5b68a817,0.17519072
8f374224,0.8058107
8deced1c,0.022821188
c5959db1,0.86695963
d3c61d2b,0.006252855
f4cb6420,0.53626865
18b8670f,0.004356295
777d03d6,0.9890928
57b18759,0.19422272
4843496a,0.8401151
6156c963,0.6320355
73165630,0.6771761
53c49cf8,0.53249747
1f2e9806,2.8038014e-06
5addc113,0.9904033
35d2fbc5,0.99960816
3a451e5b,0.007833809
59b9eb6e,0.6817455
f8669a86,0.8833215
fa3ff835,0.9981004
6e7e427b,0.9081634
8b05e1a1,0.69921863
ad3727d3,0.42951173
8965e560,0.8466105
821e0c31,7.3806454e-08
2b33b417,0.7004964
acc4dd50,0.8861135
4a0a5cd5,0.70207727
21aa40fc,0.95918465
1d91bf6e,0.8356265
923910f8,6.701438e-07
54c012c3,0.7595705
00d366d6,0.8832701
278627ff,0.8161297
1372a58e,3.100258e-05
4b4247a5,0.95234036
0c496d3a,0.99995613
d6774ba7,5.2322443e-06
814bc35f,0.97324514
36497217,0.00019305944
c9a9bb5b,1.0
ac07e085,0.44807458
f806ebf1,0.7372705
bd9dd604,3.056164e-08
3679bbf9,0.65002817
db1343a0,0.34163606
679dd63b,0.099594325
43eebf55,0.7702923
74e2d160,0.9996575
e09bc632,0.9858851
1b2227be,0.0072431266
989685c7,0.6506516
05ba66d2,0.9954407
ed366c4e,0.18363884
954f4238,0.6692588
21f4f395,0.72890604
127bda37,0.99994355
ca5c432e,8.9603045e-06
4429971a,0.99992627
a6179f95,0.021808952
d0d5165e,0.8608921
fe3f7d13,0.8374926
66be84a3,0.16691807
154d8985,3.683818e-05
27260e05,0.7285993
6c37d4ca,0.6882757
69a6b224,6.2897976e-10
9d37a1ab,0.18298379
5998bcf9,0.9999998
1198c02c,0.50628287
9b7c82ed,0.082421094
4b335d8a,0.72494864
9655bde5,0.0010669827
2df55cab,0.39731523
97c45082,0.1405223
a8ad8cd3,0.9957684
591b8504,0.86261284
4cfc4b39,0.19561908
cf87475a,0.5582024
ea222d2d,0.97510624
f1266956,0.9644718
c3bf1074,0.66514754
92633d3e,0.052583605
bfe11458,0.17053199
f142d550,0.99897647
03942109,0.3373074
9381009e,0.93163574
db9508e8,0.7441467
dc61215b,0.56363064
d7b962ae,0.7547165
ac883af0,0.89879096
a18d0c4a,0.99881935
4b656126,0.7322535
6adfd15a,0.992751
5ebfa034,0.65045387
3363e0db,0.9971138
852a432a,0.72398543
6fa80d7a,0.9847436
569c4651,0.20974422
57422abf,0.7324506
64c1438f,0.013673246
0f7a771a,0.69683653
cf68a502,0.7134705
ebc580bb,1.1149132e-14
17d13500,0.637407
f1565d79,0.9056583
e5ac1d27,0.022619486
62339204,0.016802132
49807b4a,0.99995863
8935c7e2,0.999998
a561f2b4,0.44693404
04387235,6.7025535e-06
04aac344,1.698648e-08
54063004,0.046722293
1b5e08dd,0.60637355
6968282d,0.9981516
281524f9,0.81613755
fd553fc8,0.7956359
e45f0b13,0.09920195
b34a4ca2,0.73575187
0dcd8be5,0.29462534
c90f547a,1.1513562e-06
4c34de66,0.8669694
a47f4d0f,1.5137722e-14
2a317a41,0.9655067
b64c8598,0.9660692
2bdbb188,0.9386792
ccc89b62,0.6746386
645ba2a0,0.97885484
09e8a5e5,0.38088244
be3a1e7a,0.41603953
92d0180c,0.0024342537
2e8ae485,9.1584785e-05
007f8195,0.9621645
2bc2e785,0.9817164
baed3d4d,0.8512969
fe9848ab,0.99526644
426619f5,0.9317002
6d129e11,0.7380768
906e6124,0.16117081
d96aba17,0.9999493
2d18a140,0.84288335
4b6c1a2b,0.9371511
da62caad,1.0
5a0cfeff,0.89298797
befbb68e,0.9977667
cad3b152,0.900566
d79fa5f7,0.34792048
7462cddb,0.93829584
0097d47d,0.99876225
68d6335c,0.9883511
9f81549c,2.133953e-12
638d49b9,0.896111
51a50ebd,0.46726432
95131535,0.00027304888
3c470d57,0.85029614
845a97f7,0.80835104
feed4566,0.47223276
fb6a5915,0.0015079677
4d47e42c,0.051528066
930bcf1b,0.89234614
69aa8b45,0.9538992
14c07f0b,0.8118317
90e44340,0.48509464
1b8f6a9e,0.35238492
3552689b,7.2823094e-09
087c5094,0.023638576
087e1232,0.6873836
321e2099,0.9827634
e08939b8,3.365556e-10
e624f417,0.9302157
93291138,0.88015395
9c3c7962,0.9657569
56c42675,0.84184945
736c4009,0.69318044
6a203662,0.6079489
7e4ad586,0.99997723
3aa99a38,6.246621e-19
8c74137b,1.0
b4181d37,0.6819359
fc80eb35,0.71343327
64e1b981,0.7899133
1286ea75,2.9026569e-05
7d276b6e,0.48365682
a386d706,0.98825955
ec149576,0.79256165
cd93b8c8,0.9738859
a534e7e7,0.79433084
ac9eb453,0.99319136
90076078,0.69797814
2cc7deb1,1.1223145e-18
8a1d8803,0.7065148
